route_id,service_id,trip_id,trip_headsign,direction_id
4,4-Saturday-1-2024_2-0000010,3491947,The Boardwalk Station,1
4,4-Saturday-1-2024_2-0000010,3491948,The Boardwalk Station,1
4,4-Saturday-1-2024_2-0000010,3491949,The Boardwalk Station,1
4,4-Saturday-1-2024_2-0000010,3491950,The Boardwalk Station,1
4,4-Saturday-1-2024_2-0000010,3491951,The Boardwalk Station,1
4,4-Saturday-1-2024_2-0000010,3491952,The Boardwalk Station,1
4,4-Saturday-1-2024_2-0000010,3491953,The Boardwalk Station,1
4,4-Saturday-1-2024_2-0000010,3491954,The Boardwalk Station,1
4,4-Saturday-1-2024_2-0000010,3491955,The Boardwalk Station,1
4,4-Saturday-1-2024_2-0000010,3491956,The Boardwalk Station,1
4,4-Saturday-1-2024_2-0000010,3491957,The Boardwalk Station,1
4,4-Saturday-1-2024_2-0000010,3491958,The Boardwalk Station,1
4,4-Saturday-1-2024_2-0000010,3491959,The Boardwalk Station,1
4,4-Saturday-1-2024_2-0000010,3491960,The Boardwalk Station,1
4,4-Saturday-1-2024_2-0000010,3491961,The Boardwalk Station,1
4,4-Saturday-1-2024_2-0000010,3491962,The Boardwalk Station,1
4,4-Saturday-1-2024_2-0000010,3491963,The Boardwalk Station,1
4,4-Saturday-1-2024_2-0000010,3491964,The Boardwalk Station,1
4,4-Saturday-1-2024_2-0000010,3491965,The Boardwalk Station,1
4,4-Saturday-1-2024_2-0000010,3491966,Frederick Station,0
4,4-Saturday-1-2024_2-0000010,3491967,Frederick Station,0
4,4-Saturday-1-2024_2-0000010,3491968,Frederick Station,0
4,4-Saturday-1-2024_2-0000010,3491969,Frederick Station,0
4,4-Saturday-1-2024_2-0000010,3491970,Frederick Station,0
4,4-Saturday-1-2024_2-0000010,3491971,Frederick Station,0
4,4-Saturday-1-2024_2-0000010,3491972,Frederick Station,0
4,4-Saturday-1-2024_2-0000010,3491973,Frederick Station,0
4,4-Saturday-1-2024_2-0000010,3491974,Frederick Station,0
4,4-Saturday-1-2024_2-0000010,3491975,Frederick Station,0
4,4-Saturday-1-2024_2-0000010,3491976,Frederick Station,0
4,4-Saturday-1-2024_2-0000010,3491977,Frederick Station,0
4,4-Saturday-1-2024_2-0000010,3491978,Frederick Station,0
4,4-Saturday-1-2024_2-0000010,3491979,Frederick Station,0
4,4-Saturday-1-2024_2-0000010,3491980,Frederick Station,0
4,4-Saturday-1-2024_2-0000010,3491981,Frederick Station,0
4,4-Saturday-1-2024_2-0000010,3491982,Frederick Station,0
4,4-Saturday-1-2024_2-0000010,3491983,Frederick Station,0
4,4-Saturday-1-2024_2-0000010,3491984,Frederick Station,0
4,4-Saturday-1-2024_2-0000010,3491985,Frederick Station,0
4,4-Saturday-1-2024_2-0000010,3491986,Frederick Station,0
4,4-Saturday-1-2024_2-0000010,3491987,Frederick Station,0
4,4-Saturday-1-2024_2-0000010,3491988,Frederick Station,0
4,4-Saturday-1-2024_2-0000010,3491989,Frederick Station,0
4,4-Saturday-1-2024_2-0000010,3491990,Frederick Station,0
4,4-Saturday-1-2024_2-0000010,3491991,Frederick Station,0
4,4-Saturday-1-2024_2-0000010,3491992,Frederick Station,0
4,4-Saturday-1-2024_2-0000010,3491993,Frederick Station,0
4,4-Saturday-1-2024_2-0000010,3491994,Frederick Station,0
4,4-Saturday-1-2024_2-0000010,3491995,Frederick Station,0
4,4-Saturday-1-2024_2-0000010,3491996,Frederick Station,0
4,4-Saturday-1-2024_3-0000010,3542763,The Boardwalk Station,1
4,4-Saturday-1-2024_3-0000010,3542764,The Boardwalk Station,1
4,4-Saturday-1-2024_3-0000010,3542765,The Boardwalk Station,1
4,4-Saturday-1-2024_3-0000010,3542766,The Boardwalk Station,1
4,4-Saturday-1-2024_3-0000010,3542767,The Boardwalk Station,1
4,4-Saturday-1-2024_3-0000010,3542768,The Boardwalk Station,1
4,4-Saturday-1-2024_3-0000010,3542769,The Boardwalk Station,1
4,4-Saturday-1-2024_3-0000010,3542770,The Boardwalk Station,1
4,4-Saturday-1-2024_3-0000010,3542771,The Boardwalk Station,1
4,4-Saturday-1-2024_3-0000010,3542772,The Boardwalk Station,1
4,4-Saturday-1-2024_3-0000010,3542773,The Boardwalk Station,1
4,4-Saturday-1-2024_3-0000010,3542774,The Boardwalk Station,1
4,4-Saturday-1-2024_3-0000010,3542775,The Boardwalk Station,1
4,4-Saturday-1-2024_3-0000010,3542776,The Boardwalk Station,1
4,4-Saturday-1-2024_3-0000010,3542777,The Boardwalk Station,1
4,4-Saturday-1-2024_3-0000010,3542778,The Boardwalk Station,1
4,4-Saturday-1-2024_3-0000010,3542779,The Boardwalk Station,1
4,4-Saturday-1-2024_3-0000010,3542780,The Boardwalk Station,1
4,4-Saturday-1-2024_3-0000010,3542781,The Boardwalk Station,1
4,4-Saturday-1-2024_3-0000010,3542782,The Boardwalk Station,1
4,4-Saturday-1-2024_3-0000010,3542783,The Boardwalk Station,1
4,4-Saturday-1-2024_3-0000010,3542784,The Boardwalk Station,1
4,4-Saturday-1-2024_3-0000010,3542785,The Boardwalk Station,1
4,4-Saturday-1-2024_3-0000010,3542786,The Boardwalk Station,1
4,4-Saturday-1-2024_3-0000010,3542787,The Boardwalk Station,1
4,4-Saturday-1-2024_3-0000010,3542788,The Boardwalk Station,1
4,4-Saturday-1-2024_3-0000010,3542789,The Boardwalk Station,1
4,4-Saturday-1-2024_3-0000010,3542790,The Boardwalk Station,1
4,4-Saturday-1-2024_3-0000010,3542791,The Boardwalk Station,1
4,4-Saturday-1-2024_3-0000010,3542792,The Boardwalk Station,1
4,4-Saturday-1-2024_3-0000010,3542793,The Boardwalk Station,1
4,4-Saturday-1-2024_3-0000010,3542794,The Boardwalk Station,1
4,4-Saturday-1-2024_3-0000010,3542795,Frederick Station,0
4,4-Saturday-1-2024_3-0000010,3542796,Frederick Station,0
4,4-Saturday-1-2024_3-0000010,3542797,Frederick Station,0
4,4-Saturday-1-2024_3-0000010,3542798,Frederick Station,0
4,4-Saturday-1-2024_3-0000010,3542799,Frederick Station,0
4,4-Saturday-1-2024_3-0000010,3542800,Frederick Station,0
4,4-Saturday-1-2024_3-0000010,3542801,Frederick Station,0
4,4-Saturday-1-2024_3-0000010,3542802,Frederick Station,0
4,4-Saturday-1-2024_3-0000010,3542803,Frederick Station,0
4,4-Saturday-1-2024_3-0000010,3542804,Frederick Station,0
4,4-Saturday-1-2024_3-0000010,3542805,Frederick Station,0
4,4-Saturday-1-2024_3-0000010,3542806,Frederick Station,0
4,4-Saturday-1-2024_3-0000010,3542807,Frederick Station,0
4,4-Saturday-1-2024_3-0000010,3542808,Frederick Station,0
4,4-Saturday-1-2024_3-0000010,3542809,Frederick Station,0
4,4-Saturday-1-2024_3-0000010,3542810,Frederick Station,0
4,4-Saturday-1-2024_3-0000010,3542811,Frederick Station,0
4,4-Saturday-1-2024_3-0000010,3542812,Frederick Station,0
4,4-Saturday-1-2024_3-0000010,3542813,Frederick Station,0
4,4-Saturday-1-2024_3-0000010,3542814,Frederick Station,0
4,4-Saturday-1-2024_3-0000010,3542815,Frederick Station,0
4,4-Saturday-1-2024_3-0000010,3542816,Frederick Station,0
4,4-Saturday-1-2024_3-0000010,3542817,Frederick Station,0
4,4-Saturday-1-2024_3-0000010,3542818,Frederick Station,0
4,4-Saturday-1-2024_3-0000010,3542819,Frederick Station,0
4,4-Saturday-1-2024_3-0000010,3542820,Frederick Station,0
4,4-Saturday-1-2024_3-0000010,3542821,Frederick Station,0
4,4-Saturday-1-2024_3-0000010,3542822,Frederick Station,0
4,4-Saturday-1-2024_3-0000010,3542823,Frederick Station,0
4,4-Saturday-1-2024_3-0000010,3542824,Frederick Station,0
4,4-Saturday-1-2024_3-0000010,3542825,Frederick Station,0
4,4-Sunday-1-2024_2-0000001,3495426,The Boardwalk Station,1
4,4-Sunday-1-2024_2-0000001,3495427,The Boardwalk Station,1
4,4-Sunday-1-2024_2-0000001,3495428,The Boardwalk Station,1
4,4-Sunday-1-2024_2-0000001,3495429,The Boardwalk Station,1
4,4-Sunday-1-2024_2-0000001,3495430,The Boardwalk Station,1
4,4-Sunday-1-2024_2-0000001,3495431,The Boardwalk Station,1
4,4-Sunday-1-2024_2-0000001,3495432,The Boardwalk Station,1
4,4-Sunday-1-2024_2-0000001,3495433,The Boardwalk Station,1
4,4-Sunday-1-2024_2-0000001,3495434,The Boardwalk Station,1
4,4-Sunday-1-2024_2-0000001,3495435,The Boardwalk Station,1
4,4-Sunday-1-2024_2-0000001,3495436,The Boardwalk Station,1
4,4-Sunday-1-2024_2-0000001,3495437,The Boardwalk Station,1
4,4-Sunday-1-2024_2-0000001,3495438,The Boardwalk Station,1
4,4-Sunday-1-2024_2-0000001,3495439,The Boardwalk Station,1
4,4-Sunday-1-2024_2-0000001,3495440,The Boardwalk Station,1
4,4-Sunday-1-2024_2-0000001,3495441,The Boardwalk Station,1
4,4-Sunday-1-2024_2-0000001,3495442,The Boardwalk Station,1
4,4-Sunday-1-2024_2-0000001,3495443,The Boardwalk Station,1
4,4-Sunday-1-2024_2-0000001,3495444,The Boardwalk Station,1
4,4-Sunday-1-2024_2-0000001,3495445,The Boardwalk Station,1
4,4-Sunday-1-2024_2-0000001,3495446,The Boardwalk Station,1
4,4-Sunday-1-2024_2-0000001,3495447,The Boardwalk Station,1
4,4-Sunday-1-2024_2-0000001,3495448,The Boardwalk Station,1
4,4-Sunday-1-2024_2-0000001,3495449,Frederick Station,0
4,4-Sunday-1-2024_2-0000001,3495450,Frederick Station,0
4,4-Sunday-1-2024_2-0000001,3495451,Frederick Station,0
4,4-Sunday-1-2024_2-0000001,3495452,Frederick Station,0
4,4-Sunday-1-2024_2-0000001,3495453,Frederick Station,0
4,4-Sunday-1-2024_2-0000001,3495454,Frederick Station,0
4,4-Sunday-1-2024_2-0000001,3495455,Frederick Station,0
4,4-Sunday-1-2024_2-0000001,3495456,Frederick Station,0
4,4-Sunday-1-2024_2-0000001,3495457,Frederick Station,0
4,4-Sunday-1-2024_2-0000001,3495458,Frederick Station,0
4,4-Sunday-1-2024_2-0000001,3495459,Frederick Station,0
4,4-Sunday-1-2024_2-0000001,3495460,Frederick Station,0
4,4-Sunday-1-2024_2-0000001,3495461,Frederick Station,0
4,4-Sunday-1-2024_2-0000001,3495462,Frederick Station,0
4,4-Sunday-1-2024_2-0000001,3495463,Frederick Station,0
4,4-Sunday-1-2024_2-0000001,3495464,Frederick Station,0
4,4-Sunday-1-2024_2-0000001,3495465,Frederick Station,0
4,4-Sunday-1-2024_2-0000001,3495466,Frederick Station,0
4,4-Sunday-1-2024_2-0000001,3495467,Frederick Station,0
4,4-Sunday-1-2024_2-0000001,3495468,Frederick Station,0
4,4-Sunday-1-2024_2-0000001,3495469,Frederick Station,0
4,4-Sunday-1-2024_2-0000001,3495470,Frederick Station,0
4,4-Sunday-1-2024_2-0000001,3495471,Frederick Station,0
4,4-Sunday-1-2024_2-0000001,3495472,Frederick Station,0
4,4-Sunday-1-2024_2-0000001,3495473,Frederick Station,0
4,4-Sunday-1-2024_2-0000001,3495474,Frederick Station,0
4,4-Sunday-1-2024_2-0000001,3495475,The Boardwalk Station,1
4,4-Sunday-1-2024_2-0000001,3495476,The Boardwalk Station,1
4,4-Sunday-1-2024_2-0000001,3495477,The Boardwalk Station,1
4,4-Sunday-1-2024_3-0000001,3546983,The Boardwalk Station,1
4,4-Sunday-1-2024_3-0000001,3546984,The Boardwalk Station,1
4,4-Sunday-1-2024_3-0000001,3546985,The Boardwalk Station,1
4,4-Sunday-1-2024_3-0000001,3546986,The Boardwalk Station,1
4,4-Sunday-1-2024_3-0000001,3546987,The Boardwalk Station,1
4,4-Sunday-1-2024_3-0000001,3546988,The Boardwalk Station,1
4,4-Sunday-1-2024_3-0000001,3546989,The Boardwalk Station,1
4,4-Sunday-1-2024_3-0000001,3546990,The Boardwalk Station,1
4,4-Sunday-1-2024_3-0000001,3546991,The Boardwalk Station,1
4,4-Sunday-1-2024_3-0000001,3546992,The Boardwalk Station,1
4,4-Sunday-1-2024_3-0000001,3546993,The Boardwalk Station,1
4,4-Sunday-1-2024_3-0000001,3546994,The Boardwalk Station,1
4,4-Sunday-1-2024_3-0000001,3546995,The Boardwalk Station,1
4,4-Sunday-1-2024_3-0000001,3546996,The Boardwalk Station,1
4,4-Sunday-1-2024_3-0000001,3546997,The Boardwalk Station,1
4,4-Sunday-1-2024_3-0000001,3546998,The Boardwalk Station,1
4,4-Sunday-1-2024_3-0000001,3546999,The Boardwalk Station,1
4,4-Sunday-1-2024_3-0000001,3547000,The Boardwalk Station,1
4,4-Sunday-1-2024_3-0000001,3547001,The Boardwalk Station,1
4,4-Sunday-1-2024_3-0000001,3547002,The Boardwalk Station,1
4,4-Sunday-1-2024_3-0000001,3547003,The Boardwalk Station,1
4,4-Sunday-1-2024_3-0000001,3547004,The Boardwalk Station,1
4,4-Sunday-1-2024_3-0000001,3547005,The Boardwalk Station,1
4,4-Sunday-1-2024_3-0000001,3547006,Frederick Station,0
4,4-Sunday-1-2024_3-0000001,3547007,Frederick Station,0
4,4-Sunday-1-2024_3-0000001,3547008,Frederick Station,0
4,4-Sunday-1-2024_3-0000001,3547009,Frederick Station,0
4,4-Sunday-1-2024_3-0000001,3547010,Frederick Station,0
4,4-Sunday-1-2024_3-0000001,3547011,Frederick Station,0
4,4-Sunday-1-2024_3-0000001,3547012,Frederick Station,0
4,4-Sunday-1-2024_3-0000001,3547013,Frederick Station,0
4,4-Sunday-1-2024_3-0000001,3547014,Frederick Station,0
4,4-Sunday-1-2024_3-0000001,3547015,Frederick Station,0
4,4-Sunday-1-2024_3-0000001,3547016,Frederick Station,0
4,4-Sunday-1-2024_3-0000001,3547017,Frederick Station,0
4,4-Sunday-1-2024_3-0000001,3547018,Frederick Station,0
4,4-Sunday-1-2024_3-0000001,3547019,Frederick Station,0
4,4-Sunday-1-2024_3-0000001,3547020,Frederick Station,0
4,4-Sunday-1-2024_3-0000001,3547021,Frederick Station,0
4,4-Sunday-1-2024_3-0000001,3547022,Frederick Station,0
4,4-Sunday-1-2024_3-0000001,3547023,Frederick Station,0
4,4-Sunday-1-2024_3-0000001,3547024,Frederick Station,0
4,4-Sunday-1-2024_3-0000001,3547025,Frederick Station,0
4,4-Sunday-1-2024_3-0000001,3547026,Frederick Station,0
4,4-Sunday-1-2024_3-0000001,3547027,Frederick Station,0
4,4-Sunday-1-2024_3-0000001,3547028,Frederick Station,0
4,4-Sunday-1-2024_3-0000001,3547029,Frederick Station,0
4,4-Sunday-1-2024_3-0000001,3547030,Frederick Station,0
4,4-Sunday-1-2024_3-0000001,3547031,Frederick Station,0
4,4-Sunday-1-2024_3-0000001,3547032,The Boardwalk Station,1
4,4-Sunday-1-2024_3-0000001,3547033,The Boardwalk Station,1
4,4-Sunday-1-2024_3-0000001,3547034,The Boardwalk Station,1
4,4-Weekday-1-2024_2-1111100,3486785,Frederick Station,0
4,4-Weekday-1-2024_2-1111100,3486786,Frederick Station,0
4,4-Weekday-1-2024_2-1111100,3486787,Frederick Station,0
4,4-Weekday-1-2024_2-1111100,3486788,Frederick Station,0
4,4-Weekday-1-2024_2-1111100,3486789,Frederick Station,0
4,4-Weekday-1-2024_2-1111100,3486790,Frederick Station,0
4,4-Weekday-1-2024_2-1111100,3486791,Frederick Station,0
4,4-Weekday-1-2024_2-1111100,3486792,Frederick Station,0
4,4-Weekday-1-2024_2-1111100,3486793,Frederick Station,0
4,4-Weekday-1-2024_2-1111100,3486794,Frederick Station,0
4,4-Weekday-1-2024_2-1111100,3486795,Frederick Station,0
4,4-Weekday-1-2024_2-1111100,3486796,Frederick Station,0
4,4-Weekday-1-2024_2-1111100,3486797,Frederick Station,0
4,4-Weekday-1-2024_2-1111100,3486798,Frederick Station,0
4,4-Weekday-1-2024_2-1111100,3486799,Frederick Station,0
4,4-Weekday-1-2024_2-1111100,3486800,Frederick Station,0
4,4-Weekday-1-2024_2-1111100,3486801,Frederick Station,0
4,4-Weekday-1-2024_2-1111100,3486802,Frederick Station,0
4,4-Weekday-1-2024_2-1111100,3486803,Frederick Station,0
4,4-Weekday-1-2024_2-1111100,3486804,Frederick Station,0
4,4-Weekday-1-2024_2-1111100,3486805,Frederick Station,0
4,4-Weekday-1-2024_2-1111100,3486806,Frederick Station,0
4,4-Weekday-1-2024_2-1111100,3486807,Frederick Station,0
4,4-Weekday-1-2024_2-1111100,3486808,Frederick Station,0
4,4-Weekday-1-2024_2-1111100,3486809,Frederick Station,0
4,4-Weekday-1-2024_2-1111100,3486810,Frederick Station,0
4,4-Weekday-1-2024_2-1111100,3486811,Frederick Station,0
4,4-Weekday-1-2024_2-1111100,3486812,Frederick Station,0
4,4-Weekday-1-2024_2-1111100,3486813,Frederick Station,0
4,4-Weekday-1-2024_2-1111100,3486814,Frederick Station,0
4,4-Weekday-1-2024_2-1111100,3486815,Frederick Station,0
4,4-Weekday-1-2024_2-1111100,3486816,Frederick Station,0
4,4-Weekday-1-2024_2-1111100,3486817,The Boardwalk Station,1
4,4-Weekday-1-2024_2-1111100,3486818,The Boardwalk Station,1
4,4-Weekday-1-2024_2-1111100,3486819,The Boardwalk Station,1
4,4-Weekday-1-2024_2-1111100,3486820,The Boardwalk Station,1
4,4-Weekday-1-2024_2-1111100,3486821,The Boardwalk Station,1
4,4-Weekday-1-2024_2-1111100,3486822,The Boardwalk Station,1
4,4-Weekday-1-2024_2-1111100,3486823,The Boardwalk Station,1
4,4-Weekday-1-2024_2-1111100,3486824,The Boardwalk Station,1
4,4-Weekday-1-2024_2-1111100,3486825,The Boardwalk Station,1
4,4-Weekday-1-2024_2-1111100,3486826,The Boardwalk Station,1
4,4-Weekday-1-2024_2-1111100,3486827,The Boardwalk Station,1
4,4-Weekday-1-2024_2-1111100,3486828,The Boardwalk Station,1
4,4-Weekday-1-2024_2-1111100,3486829,The Boardwalk Station,1
4,4-Weekday-1-2024_2-1111100,3486830,The Boardwalk Station,1
4,4-Weekday-1-2024_2-1111100,3486831,The Boardwalk Station,1
4,4-Weekday-1-2024_2-1111100,3486832,The Boardwalk Station,1
4,4-Weekday-1-2024_2-1111100,3486833,The Boardwalk Station,1
4,4-Weekday-1-2024_2-1111100,3486834,The Boardwalk Station,1
4,4-Weekday-1-2024_2-1111100,3486835,The Boardwalk Station,1
4,4-Weekday-1-2024_2-1111100,3486836,The Boardwalk Station,1
4,4-Weekday-1-2024_2-1111100,3486837,The Boardwalk Station,1
4,4-Weekday-1-2024_2-1111100,3486838,The Boardwalk Station,1
4,4-Weekday-1-2024_2-1111100,3486839,The Boardwalk Station,1
4,4-Weekday-1-2024_2-1111100,3486840,The Boardwalk Station,1
4,4-Weekday-1-2024_2-1111100,3486841,The Boardwalk Station,1
4,4-Weekday-1-2024_2-1111100,3486842,The Boardwalk Station,1
4,4-Weekday-1-2024_2-1111100,3486843,The Boardwalk Station,1
4,4-Weekday-1-2024_2-1111100,3486844,The Boardwalk Station,1
4,4-Weekday-1-2024_2-1111100,3486845,The Boardwalk Station,1
4,4-Weekday-1-2024_2-1111100,3486846,The Boardwalk Station,1
4,4-Weekday-1-2024_2-1111100,3486847,The Boardwalk Station,1
4,4-Weekday-1-2024_2-1111100,3486848,The Boardwalk Station,1
4,4-Weekday-1-2024_2-1111100,3486849,The Boardwalk Station,1
4,4-Weekday-1-2024_2-1111100,3486850,The Boardwalk Station,1
4,4-Weekday-1-2024_2-1111100,3486851,The Boardwalk Station,1
4,4-Weekday-1-2024_2-1111100,3486852,Frederick Station,0
4,4-Weekday-1-2024_2-1111100,3486853,Frederick Station,0
4,4-Weekday-1-2024_2-1111100,3486854,Frederick Station,0
4,4-Weekday-1-2024_2-1111100,3486855,Frederick Station,0
4,4-Weekday-1-2024_2-1111100,3486856,The Boardwalk Station,1
4,4-Weekday-1-2024_2-1111100,3486857,The Boardwalk Station,1
4,4-Weekday-1-2024_3-1111100,3538330,Frederick Station,0
4,4-Weekday-1-2024_3-1111100,3538331,Frederick Station,0
4,4-Weekday-1-2024_3-1111100,3538332,Frederick Station,0
4,4-Weekday-1-2024_3-1111100,3538333,Frederick Station,0
4,4-Weekday-1-2024_3-1111100,3538334,Frederick Station,0
4,4-Weekday-1-2024_3-1111100,3538335,Frederick Station,0
4,4-Weekday-1-2024_3-1111100,3538336,Frederick Station,0
4,4-Weekday-1-2024_3-1111100,3538337,Frederick Station,0
4,4-Weekday-1-2024_3-1111100,3538338,Frederick Station,0
4,4-Weekday-1-2024_3-1111100,3538339,Frederick Station,0
4,4-Weekday-1-2024_3-1111100,3538340,Frederick Station,0
4,4-Weekday-1-2024_3-1111100,3538341,Frederick Station,0
4,4-Weekday-1-2024_3-1111100,3538342,Frederick Station,0
4,4-Weekday-1-2024_3-1111100,3538343,Frederick Station,0
4,4-Weekday-1-2024_3-1111100,3538344,Frederick Station,0
4,4-Weekday-1-2024_3-1111100,3538345,Frederick Station,0
4,4-Weekday-1-2024_3-1111100,3538346,Frederick Station,0
4,4-Weekday-1-2024_3-1111100,3538347,Frederick Station,0
4,4-Weekday-1-2024_3-1111100,3538348,Frederick Station,0
4,4-Weekday-1-2024_3-1111100,3538349,Frederick Station,0
4,4-Weekday-1-2024_3-1111100,3538350,Frederick Station,0
4,4-Weekday-1-2024_3-1111100,3538351,Frederick Station,0
4,4-Weekday-1-2024_3-1111100,3538352,Frederick Station,0
4,4-Weekday-1-2024_3-1111100,3538353,Frederick Station,0
4,4-Weekday-1-2024_3-1111100,3538354,Frederick Station,0
4,4-Weekday-1-2024_3-1111100,3538355,Frederick Station,0
4,4-Weekday-1-2024_3-1111100,3538356,Frederick Station,0
4,4-Weekday-1-2024_3-1111100,3538357,Frederick Station,0
4,4-Weekday-1-2024_3-1111100,3538358,Frederick Station,0
4,4-Weekday-1-2024_3-1111100,3538359,Frederick Station,0
4,4-Weekday-1-2024_3-1111100,3538360,Frederick Station,0
4,4-Weekday-1-2024_3-1111100,3538361,Frederick Station,0
4,4-Weekday-1-2024_3-1111100,3538362,The Boardwalk Station,1
4,4-Weekday-1-2024_3-1111100,3538363,The Boardwalk Station,1
4,4-Weekday-1-2024_3-1111100,3538364,The Boardwalk Station,1
4,4-Weekday-1-2024_3-1111100,3538365,The Boardwalk Station,1
4,4-Weekday-1-2024_3-1111100,3538366,The Boardwalk Station,1
4,4-Weekday-1-2024_3-1111100,3538367,The Boardwalk Station,1
4,4-Weekday-1-2024_3-1111100,3538368,The Boardwalk Station,1
4,4-Weekday-1-2024_3-1111100,3538369,The Boardwalk Station,1
4,4-Weekday-1-2024_3-1111100,3538370,The Boardwalk Station,1
4,4-Weekday-1-2024_3-1111100,3538371,The Boardwalk Station,1
4,4-Weekday-1-2024_3-1111100,3538372,The Boardwalk Station,1
4,4-Weekday-1-2024_3-1111100,3538373,The Boardwalk Station,1
4,4-Weekday-1-2024_3-1111100,3538374,The Boardwalk Station,1
4,4-Weekday-1-2024_3-1111100,3538375,The Boardwalk Station,1
4,4-Weekday-1-2024_3-1111100,3538376,The Boardwalk Station,1
4,4-Weekday-1-2024_3-1111100,3538377,The Boardwalk Station,1
4,4-Weekday-1-2024_3-1111100,3538378,The Boardwalk Station,1
4,4-Weekday-1-2024_3-1111100,3538379,The Boardwalk Station,1
4,4-Weekday-1-2024_3-1111100,3538380,The Boardwalk Station,1
4,4-Weekday-1-2024_3-1111100,3538381,The Boardwalk Station,1
4,4-Weekday-1-2024_3-1111100,3538382,The Boardwalk Station,1
4,4-Weekday-1-2024_3-1111100,3538383,The Boardwalk Station,1
4,4-Weekday-1-2024_3-1111100,3538384,The Boardwalk Station,1
4,4-Weekday-1-2024_3-1111100,3538385,The Boardwalk Station,1
4,4-Weekday-1-2024_3-1111100,3538386,The Boardwalk Station,1
4,4-Weekday-1-2024_3-1111100,3538387,The Boardwalk Station,1
4,4-Weekday-1-2024_3-1111100,3538388,The Boardwalk Station,1
4,4-Weekday-1-2024_3-1111100,3538389,The Boardwalk Station,1
4,4-Weekday-1-2024_3-1111100,3538390,The Boardwalk Station,1
4,4-Weekday-1-2024_3-1111100,3538391,The Boardwalk Station,1
4,4-Weekday-1-2024_3-1111100,3538392,The Boardwalk Station,1
4,4-Weekday-1-2024_3-1111100,3538393,The Boardwalk Station,1
4,4-Weekday-1-2024_3-1111100,3538394,The Boardwalk Station,1
4,4-Weekday-1-2024_3-1111100,3538395,The Boardwalk Station,1
4,4-Weekday-1-2024_3-1111100,3538396,The Boardwalk Station,1
4,4-Weekday-1-2024_3-1111100,3538397,Frederick Station,0
4,4-Weekday-1-2024_3-1111100,3538398,Frederick Station,0
4,4-Weekday-1-2024_3-1111100,3538399,Frederick Station,0
4,4-Weekday-1-2024_3-1111100,3538400,Frederick Station,0
4,4-Weekday-1-2024_3-1111100,3538401,The Boardwalk Station,1
4,4-Weekday-1-2024_3-1111100,3538402,The Boardwalk Station,1
50,50-Holiday1-3-2024_3-0000001,3548643,Cambridge Centre Station,0
50,50-Holiday1-3-2024_3-0000001,3548644,Cambridge Centre Station,0
50,50-Holiday1-3-2024_3-0000001,3548645,Cambridge Centre Station,0
50,50-Holiday1-3-2024_3-0000001,3548646,Cambridge Centre Station,0
50,50-Holiday1-3-2024_3-0000001,3548647,Cambridge Centre Station,0
50,50-Holiday1-3-2024_3-0000001,3548648,Cambridge Centre Station,0
50,50-Holiday1-3-2024_3-0000001,3548649,Cambridge Centre Station,0
50,50-Holiday1-3-2024_3-0000001,3548650,Cambridge Centre Station,0
50,50-Holiday1-3-2024_3-0000001,3548651,Cambridge Centre Station,0
50,50-Holiday1-3-2024_3-0000001,3548652,Cambridge Centre Station,0
50,50-Holiday1-3-2024_3-0000001,3548653,Cambridge Centre Station,0
50,50-Holiday1-3-2024_3-0000001,3548654,Cambridge Centre Station,0
50,50-Holiday1-3-2024_3-0000001,3548655,Cambridge Centre Station,0
50,50-Holiday1-3-2024_3-0000001,3548656,Cambridge Centre Station,0
50,50-Holiday1-3-2024_3-0000001,3548657,Cambridge Centre Station,0
50,50-Holiday1-3-2024_3-0000001,3548658,Cambridge Centre Station,0
50,50-Holiday1-3-2024_3-0000001,3548659,Ainslie Terminal,1
50,50-Holiday1-3-2024_3-0000001,3548660,Ainslie Terminal,1
50,50-Holiday1-3-2024_3-0000001,3548661,Ainslie Terminal,1
50,50-Holiday1-3-2024_3-0000001,3548662,Ainslie Terminal,1
50,50-Holiday1-3-2024_3-0000001,3548663,Ainslie Terminal,1
50,50-Holiday1-3-2024_3-0000001,3548664,Ainslie Terminal,1
50,50-Holiday1-3-2024_3-0000001,3548665,Ainslie Terminal,1
50,50-Holiday1-3-2024_3-0000001,3548666,Ainslie Terminal,1
50,50-Holiday1-3-2024_3-0000001,3548667,Ainslie Terminal,1
50,50-Holiday1-3-2024_3-0000001,3548668,Ainslie Terminal,1
50,50-Holiday1-3-2024_3-0000001,3548669,Ainslie Terminal,1
50,50-Holiday1-3-2024_3-0000001,3548670,Ainslie Terminal,1
50,50-Holiday1-3-2024_3-0000001,3548671,Ainslie Terminal,1
50,50-Holiday1-3-2024_3-0000001,3548672,Ainslie Terminal,1
50,50-Holiday1-3-2024_3-0000001,3548673,Ainslie Terminal,1
50,50-Saturday-1-2024_2-0000010,3490146,Cambridge Centre Station,0
50,50-Saturday-1-2024_2-0000010,3490147,Cambridge Centre Station,0
50,50-Saturday-1-2024_2-0000010,3490148,Cambridge Centre Station,0
50,50-Saturday-1-2024_2-0000010,3490149,Cambridge Centre Station,0
50,50-Saturday-1-2024_2-0000010,3490150,Cambridge Centre Station,0
50,50-Saturday-1-2024_2-0000010,3490151,Cambridge Centre Station,0
50,50-Saturday-1-2024_2-0000010,3490152,Cambridge Centre Station,0
50,50-Saturday-1-2024_2-0000010,3490153,Cambridge Centre Station,0
